COLE_COD_MCPIO_UBICACION,Ano,FAMI_TIENEINTERNET,FAMI_TIENECOMPUTADOR,ESTU_TIENEETNIA,COLE_NATURALEZA,PUNT_GLOBAL,MUNICIPIO,DEPARTAMENTO,PoblacionTotal,ConexMilHab,NoAccesosFijos,Indice_Rural
41483,2014,0.08653846153846154,0.3557692307692308,0.009615384615384616,0.0,231.77884615384616,NÁTAGA,HUILA,6764.0,0.14784151389710232,1.0,0.6212300413956239
41483,2015,0.09278350515463918,0.4845360824742268,0.10309278350515463,0.0,230.62886597938143,NÁTAGA,HUILA,6713.0,0.8937881722031878,6.0,0.6138835096082228
41483,2016,0.11594202898550725,0.42028985507246375,0.10144927536231885,0.0,249.231884057971,NÁTAGA,HUILA,6617.0,1.0578812150521384,7.0,0.6051080550098232
41483,2017,0.10869565217391304,0.3711340206185567,0.050505050505050504,0.0,242.73737373737373,NÁTAGA,HUILA,6496.0,5.695812807881773,37.0,0.5955972906403941
41483,2018,0.08571428571428572,0.34545454545454546,0.05357142857142857,0.0,220.32142857142858,NÁTAGA,HUILA,6469.0,5.410418921007884,35.0,0.5906631627763178
41483,2019,0.20634920634920634,0.3968253968253968,0.045454545454545456,0.0,225.78787878787878,NÁTAGA,HUILA,6520.0,9.279141104294478,60.5,0.5906441717791411
41503,2014,0.27058823529411763,0.5411764705882353,0.0,0.0,255.69411764705882,OPORAPA,HUILA,11810.0,0.04233700254022015,0.5,0.7965283657917019
41503,2015,0.17391304347826086,0.43478260869565216,0.0,0.0,242.55652173913043,OPORAPA,HUILA,11775.0,0.5944798301486199,7.0,0.7976220806794055
41503,2016,0.2631578947368421,0.3458646616541353,0.0,0.0,258.3609022556391,OPORAPA,HUILA,11707.0,0.8968992910224652,10.5,0.797557017169215
41503,2017,0.2483221476510067,0.32,0.0,0.15333333333333332,251.34666666666666,OPORAPA,HUILA,11611.0,4.0478856256997675,47.0,0.7967444664542245
41503,2018,0.18181818181818182,0.28289473684210525,0.0,0.1069182389937107,246.88679245283018,OPORAPA,HUILA,11629.0,4.321093817181185,50.25,0.7974890360306132
41503,2019,0.27741935483870966,0.27439024390243905,0.0,0.16666666666666666,249.38095238095238,OPORAPA,HUILA,11779.0,0.8914169284319552,10.5,0.7985397741743782
41518,2014,0.03278688524590164,0.09836065573770492,0.0,0.0,262.2295081967213,PAICOL,HUILA,6540.0,0.3058103975535168,2.0,0.5891437308868501
41518,2015,0.07142857142857142,0.2857142857142857,0.0,0.0,271.7857142857143,PAICOL,HUILA,6561.0,1.1431184270690444,7.5,0.5864959609815577
41518,2016,0.06382978723404255,0.22340425531914893,0.010638297872340425,0.0,256.3936170212766,PAICOL,HUILA,6550.0,1.5267175572519085,10.0,0.5844274809160306
41518,2017,0.07857142857142857,0.31543624161073824,0.013333333333333334,0.0,239.76,PAICOL,HUILA,6561.0,9.297363206828228,61.0,0.578875171467764
41518,2018,0.05714285714285714,0.12162162162162163,0.0,0.0,249.83333333333334,PAICOL,HUILA,6583.0,15.608385234695428,102.75,0.5784596688439921
41518,2019,0.21153846153846154,0.26666666666666666,0.0,0.0,235.3119266055046,PAICOL,HUILA,6655.0,24.60555972952667,163.75,0.5794139744552967
41524,2014,0.36069651741293535,0.5646766169154229,0.03482587064676617,0.3756218905472637,256.43283582089555,PALERMO,HUILA,26653.0,8.929576407909053,238.0,0.5453419877687314
41524,2015,0.44025157232704404,0.5283018867924528,0.0,0.4088050314465409,256.75471698113205,PALERMO,HUILA,26463.0,16.30578543626951,431.5,0.5392434720175339
41524,2016,0.39457831325301207,0.5783132530120482,0.006024096385542169,0.4036144578313253,264.7048192771084,PALERMO,HUILA,26323.0,18.80484747179273,495.0,0.5329179804733503
41524,2017,0.414985590778098,0.5297450424929179,0.0,0.35195530726256985,267.36871508379886,PALERMO,HUILA,26194.0,27.487210811636253,720.0,0.5272581507215393
41524,2018,0.4688427299703264,0.5325779036827195,0.0027397260273972603,0.3506849315068493,258.88493150684934,PALERMO,HUILA,26279.0,33.96247954640587,892.5,0.5252863503177442
41524,2019,0.5674157303370787,0.5384615384615384,0.005319148936170213,0.32978723404255317,257.7686170212766,PALERMO,HUILA,26590.0,34.20458819104927,909.5,0.5259872132380594
41530,2014,0.022222222222222223,0.24444444444444444,0.0,0.0,238.0888888888889,PALESTINA,HUILA,11277.0,0.0,0.0,0.844284827525051
41530,2015,0.06349206349206349,0.42857142857142855,0.047619047619047616,0.0,240.03968253968253,PALESTINA,HUILA,11260.0,0.7104795737122558,8.0,0.8436944937833037
41530,2016,0.045112781954887216,0.518796992481203,0.015037593984962405,0.0,245.73684210526315,PALESTINA,HUILA,11215.0,1.2037449843958983,13.5,0.8436023183236736
41530,2017,0.1069182389937107,0.32727272727272727,0.0,0.0,237.49704142011834,PALESTINA,HUILA,11134.0,1.3472247170828093,15.0,0.8424645230824501
41530,2018,0.1450381679389313,0.2753623188405797,0.0,0.0,232.4718309859155,PALESTINA,HUILA,11159.0,0.9409445290796666,10.5,0.8427278429966842
41530,2019,0.2,0.24271844660194175,0.018518518518518517,0.0,247.4814814814815,PALESTINA,HUILA,11282.0,1.019322815103705,11.5,0.8429356497074987
41548,2014,0.11382113821138211,0.4146341463414634,0.0,0.13008130081300814,244.3008130081301,PITAL,HUILA,13933.0,0.07177205196296563,1.0,0.6590109811239503
41548,2015,0.03669724770642202,0.3669724770642202,0.01834862385321101,0.14678899082568808,247.8256880733945,PITAL,HUILA,13940.0,0.6814921090387375,9.5,0.6563845050215208
41548,2016,0.19310344827586207,0.4482758620689655,0.0,0.16551724137931034,260.6620689655172,PITAL,HUILA,13901.0,0.9351845190993454,13.0,0.6529746061434429
41548,2017,0.14838709677419354,0.3881578947368421,0.04516129032258064,0.08387096774193549,252.18709677419355,PITAL,HUILA,13822.0,7.994501519317031,110.5,0.6477354941397772
41548,2018,0.22058823529411764,0.3404255319148936,0.04,0.08666666666666667,239.34666666666666,PITAL,HUILA,13787.0,19.78312903459781,272.75,0.6451729890476536
41548,2019,0.2830188679245283,0.28125,0.0,0.08484848484848485,245.2969696969697,PITAL,HUILA,13851.0,26.099198613818498,361.5,0.6439968233340553
41551,2014,0.31006493506493504,0.5059523809523809,0.04274891774891775,0.24025974025974026,253.4875541125541,PITALITO,HUILA,113033.0,61.53955039678678,6956.0,0.4138172038254315
41551,2015,0.3185462319615179,0.47621592731159806,0.01122394441475147,0.2431854623196152,258.425975414217,PITALITO,HUILA,115131.0,78.74508168955364,9066.0,0.41332047841154856
41551,2016,0.3425707547169811,0.46639150943396224,0.01179245283018868,0.23054245283018868,268.53891509433964,PITALITO,HUILA,118234.0,92.33384644011029,10917.0,0.4127154625573016
41551,2017,0.42320441988950275,0.4682795698924731,0.00421274354923644,0.21748288572933122,258.5813586097946,PITALITO,HUILA,121528.0,94.21697057468238,11450.0,0.41068724902903037
41551,2018,0.4856473345049795,0.4823393167342212,0.007847533632286996,0.21356502242152467,264.789798206278,PITALITO,HUILA,124359.0,98.48905185792745,12248.0,0.4104246576444005
41551,2019,0.5430778371954843,0.4640598044853364,0.007234279354479688,0.2270450751252087,259.5381190873678,PITALITO,HUILA,126682.0,91.78296837751219,11627.25,0.41208695789457067
41615,2014,0.3263888888888889,0.4583333333333333,0.03125,0.14583333333333334,250.55208333333334,RIVERA,HUILA,19322.0,30.81979091191388,595.5,0.4829210226684608
41615,2015,0.34798534798534797,0.5347985347985348,0.007326007326007326,0.19413919413919414,257.57875457875457,RIVERA,HUILA,20915.0,24.958163997131244,522.0,0.4988285919196749
41615,2016,0.3722627737226277,0.583941605839416,0.0036496350364963502,0.19343065693430658,267.5875912408759,RIVERA,HUILA,22656.0,21.1864406779661,480.0,0.5110787429378532
41615,2017,0.4129692832764505,0.5359477124183006,0.0,0.18506493506493507,269.13961038961037,RIVERA,HUILA,23732.0,16.602056295297487,394.0,0.5157171751221978
41615,2018,0.4763779527559055,0.5230769230769231,0.0,0.16487455197132617,262.85663082437276,RIVERA,HUILA,24312.0,14.118542283645937,343.25,0.5179335307666996
41615,2019,0.5311355311355311,0.45,0.003472222222222222,0.13194444444444445,262.9513888888889,RIVERA,HUILA,24757.0,14.79379569414711,366.25,0.52045886012037
41660,2014,0.08433734939759036,0.6024096385542169,0.0,0.0,242.13253012048193,SALADOBLANCO,HUILA,10686.0,0.046790192775594236,0.5,0.8242560359348681
41660,2015,0.06666666666666667,0.45714285714285713,0.0,0.0,247.44761904761904,SALADOBLANCO,HUILA,10665.0,0.8438818565400844,9.0,0.8250351617440225
41660,2016,0.08571428571428572,0.34285714285714286,0.0,0.0,256.62857142857143,SALADOBLANCO,HUILA,10581.0,1.0395992817314053,11.0,0.8252528116435119
41660,2017,0.19166666666666668,0.39669421487603307,0.01639344262295082,0.0,245.87704918032787,SALADOBLANCO,HUILA,10481.0,1.2403396622459688,13.0,0.8234901249880736
41660,2018,0.22556390977443608,0.3333333333333333,0.0,0.0,240.8951048951049,SALADOBLANCO,HUILA,10444.0,1.0292991191114516,10.75,0.8234392952891613
41660,2019,0.1836734693877551,0.27450980392156865,0.0,0.0,242.84615384615384,SALADOBLANCO,HUILA,10502.0,1.023614549609598,10.75,0.8224147781374976
41668,2014,0.07162534435261708,0.22038567493112948,0.01928374655647383,0.0743801652892562,250.900826446281,SAN AGUSTÍN,HUILA,32970.0,0.09099181073703366,3.0,0.6715498938428874
41668,2015,0.040983606557377046,0.16393442622950818,0.02459016393442623,0.04371584699453552,245.63661202185793,SAN AGUSTÍN,HUILA,33029.0,1.5138211874413394,50.0,0.6695933876290533
41668,2016,0.1038961038961039,0.2649350649350649,0.04935064935064935,0.06493506493506493,250.96103896103895,SAN AGUSTÍN,HUILA,32999.0,3.4698021152156127,114.5,0.6668686929906967
41668,2017,0.2,0.32293986636971045,0.008771929824561403,0.05921052631578947,246.80263157894737,SAN AGUSTÍN,HUILA,32900.0,18.328267477203646,603.0,0.6632522796352583
41668,2018,0.25068870523415976,0.34308510638297873,0.035897435897435895,0.05897435897435897,246.2051282051282,SAN AGUSTÍN,HUILA,33028.0,24.184025675184692,798.75,0.6621654353881555
41668,2019,0.29102167182662536,0.2831858407079646,0.03418803418803419,0.05413105413105413,248.66666666666666,SAN AGUSTÍN,HUILA,33391.0,25.807852415321495,861.75,0.6632026593992393
41676,2014,0.15555555555555556,0.4666666666666667,0.007407407407407408,0.0,247.14814814814815,SANTA MARÍA,HUILA,10617.0,0.0,0.0,0.758312140906094
41676,2015,0.06796116504854369,0.30097087378640774,0.06796116504854369,0.0,245.64077669902912,SANTA MARÍA,HUILA,10600.0,0.660377358490566,7.0,0.7586792452830189
41676,2016,0.16666666666666666,0.3712121212121212,0.06818181818181818,0.0,248.82575757575756,SANTA MARÍA,HUILA,10508.0,0.7613247049866768,8.0,0.7579939094023601
41676,2017,0.36283185840707965,0.5526315789473685,0.06086956521739131,0.0,251.8,SANTA MARÍA,HUILA,10424.0,9.017651573292403,94.0,0.7567152724481965
41676,2018,0.3360655737704918,0.4444444444444444,0.007751937984496124,0.0,253.8372093023256,SANTA MARÍA,HUILA,10405.0,18.716962998558387,194.75,0.7571359923113887
41676,2019,0.3358208955223881,0.3161764705882353,0.03496503496503497,0.0,247.27272727272728,SANTA MARÍA,HUILA,10422.0,15.208213394741891,158.5,0.7577240452888121
41770,2014,0.07142857142857142,0.27976190476190477,0.0,0.08333333333333333,245.25,SUAZA,HUILA,17513.0,0.08565065951007823,1.5,0.7506423799463255
41770,2015,0.12698412698412698,0.3386243386243386,0.0,0.06878306878306878,247.13227513227514,SUAZA,HUILA,18687.0,0.29432225611387597,5.5,0.7641676031465725
41770,2016,0.07279693486590039,0.2222222222222222,0.0038314176245210726,0.038314176245210725,240.095785440613,SUAZA,HUILA,20191.0,0.47050666138378483,9.5,0.7800009905403398
41770,2017,0.15357142857142858,0.31316725978647686,0.003389830508474576,0.03728813559322034,233.21694915254238,SUAZA,HUILA,21225.0,0.9893992932862191,21.0,0.7892579505300353
41770,2018,0.21153846153846154,0.36823104693140796,0.007042253521126761,0.03873239436619718,235.97535211267606,SUAZA,HUILA,21853.0,4.198508213975198,91.75,0.7937582940557361
41770,2019,0.32340425531914896,0.3807531380753138,0.0,0.06451612903225806,231.9798387096774,SUAZA,HUILA,22342.0,12.152000716140005,271.5,0.7961238922209292
41791,2014,0.12595419847328243,0.3549618320610687,0.007633587786259542,0.0,239.15267175572518,TARQUI,HUILA,17877.0,0.027968898584773732,0.5,0.7017956032891425
41791,2015,0.10869565217391304,0.3739130434782609,0.0,0.0,243.16521739130434,TARQUI,HUILA,17836.0,0.7288629737609329,13.0,0.6985310607759587
41791,2016,0.17475728155339806,0.42718446601941745,0.0,0.0,252.10679611650485,TARQUI,HUILA,17690.0,2.7133973996608254,48.0,0.694007914075749
41791,2017,0.2311111111111111,0.35526315789473684,0.0,0.0,243.44396551724137,TARQUI,HUILA,17501.0,7.628135535112279,133.5,0.6876749900005714
41791,2018,0.24803149606299213,0.3127413127413127,0.0,0.0,238.06273062730628,TARQUI,HUILA,17440.0,13.847477064220184,241.5,0.6846903669724771
41791,2019,0.3202846975088968,0.29537366548042704,0.0034482758620689655,0.0,238.81379310344826,TARQUI,HUILA,17587.0,11.670552112355717,205.25,0.6848808779211918
41797,2014,0.192,0.624,0.0,0.0,246.192,TESALIA,HUILA,10604.0,0.18860807242549982,2.0,0.5131082610335722
41797,2015,0.08928571428571429,0.5625,0.03571428571428571,0.0,245.72321428571428,TESALIA,HUILA,10635.0,0.7522331922896098,8.0,0.5116125999059709
41797,2016,0.2818181818181818,0.4909090909090909,0.00909090909090909,0.0,256.90909090909093,TESALIA,HUILA,10637.0,8.41402651123437,89.5,0.5078499576948388
41797,2017,0.2692307692307692,0.5925925925925926,0.0,0.0,250.55963302752295,TESALIA,HUILA,10646.0,27.944767987976704,297.5,0.503663347736239
41797,2018,0.44166666666666665,0.546875,0.0,0.0,246.2910447761194,TESALIA,HUILA,10697.0,40.94605964289053,438.0,0.5029447508647285
41797,2019,0.4945054945054945,0.4574468085106383,0.01,0.0,245.04,TESALIA,HUILA,10815.0,57.142857142857146,618.0,0.5040221914008322
41799,2014,0.13333333333333333,0.2916666666666667,0.008333333333333333,0.0,236.05,TELLO,HUILA,13416.0,0.11180679785330948,1.5,0.6177698270721527
41799,2015,0.00980392156862745,0.4117647058823529,0.0196078431372549,0.0,233.2058823529412,TELLO,HUILA,13157.0,0.6080413468115832,8.0,0.6108535380405867
41799,2016,0.0873015873015873,0.35714285714285715,0.023809523809523808,0.0,247.75396825396825,TELLO,HUILA,12699.0,1.4961808016379243,19.0,0.5961099299157414
41799,2017,0.13071895424836602,0.3630573248407643,0.01875,0.0,234.4625,TELLO,HUILA,12134.0,3.0492830064282184,37.0,0.5750782924015164
41799,2018,0.2803030303030303,0.373134328358209,0.0,0.0,231.01418439716312,TELLO,HUILA,11800.0,4.02542372881356,47.5,0.5616101694915254
41799,2019,0.2158273381294964,0.2013888888888889,0.006711409395973154,0.0,220.78523489932886,TELLO,HUILA,11775.0,7.685774946921444,90.5,0.5571974522292994
41801,2014,0.14285714285714285,0.39285714285714285,0.0,0.0,242.85714285714286,TERUEL,HUILA,8718.0,0.0,0.0,0.5043587978894242
41801,2015,0.2,0.52,0.0,0.0,242.58,TERUEL,HUILA,8604.0,0.46490004649000466,4.0,0.49941887494188747
41801,2016,0.08823529411764706,0.3382352941176471,0.0,0.0,252.36764705882354,TERUEL,HUILA,8402.0,0.59509640561771,5.0,0.490121399666746
41801,2017,0.28125,0.5757575757575758,0.0,0.0,240.5735294117647,TERUEL,HUILA,8169.0,4.284490145672665,35.0,0.4766801322071245
41801,2018,0.24390243902439024,0.36363636363636365,0.0,0.0,242.5164835164835,TERUEL,HUILA,8052.0,6.644311972180825,53.5,0.4696969696969697
41801,2019,0.3333333333333333,0.40476190476190477,0.011494252873563218,0.0,237.27586206896552,TERUEL,HUILA,8064.0,7.8125,63.0,0.46912202380952384
41807,2014,0.10932475884244373,0.36977491961414793,0.0,0.3054662379421222,241.4887459807074,TIMANÁ,HUILA,21916.0,0.15970067530571272,3.5,0.6509855813104581
41807,2015,0.11875,0.3625,0.003125,0.33125,247.371875,TIMANÁ,HUILA,21917.0,0.7072135785007072,15.5,0.6485376648263905
41807,2016,0.11392405063291139,0.2974683544303797,0.006329113924050633,0.379746835443038,246.09493670886076,TIMANÁ,HUILA,21871.0,1.348818069589868,29.5,0.6445978693246766
41807,2017,0.1912751677852349,0.3344262295081967,0.0,0.27564102564102566,242.93910256410257,TIMANÁ,HUILA,21751.0,3.425129879086019,74.5,0.6399705760654683
41807,2018,0.2724252491694352,0.3774193548387097,0.0,0.23384615384615384,241.86153846153846,TIMANÁ,HUILA,21799.0,4.335061241341346,94.5,0.6383779072434516
41807,2019,0.34296028880866425,0.3076923076923077,0.013468013468013467,0.26936026936026936,237.67003367003366,TIMANÁ,HUILA,21921.0,3.0678344966014324,67.25,0.6420783723370285
41872,2014,0.14583333333333334,0.4166666666666667,0.0,0.0,236.375,VILLAVIEJA,HUILA,7853.0,0.06366993505666624,0.5,0.6705717560168089
41872,2015,0.0,0.21428571428571427,0.023809523809523808,0.0,236.78571428571428,VILLAVIEJA,HUILA,7797.0,0.6412722842118763,5.0,0.6689752468898295
41872,2016,0.01694915254237288,0.2033898305084746,0.0,0.0,239.67796610169492,VILLAVIEJA,HUILA,7651.0,2.2872827081427265,17.5,0.6660567246111619
41872,2017,0.16129032258064516,0.24615384615384617,0.0,0.0,239.98507462686567,VILLAVIEJA,HUILA,7429.0,4.50935522950599,33.5,0.6626733073091937
41872,2018,0.19607843137254902,0.12,0.0,0.0,244.2941176470588,VILLAVIEJA,HUILA,7288.0,7.375137211855105,53.75,0.662596048298573
41872,2019,0.22448979591836735,0.3269230769230769,0.019230769230769232,0.0,232.98076923076923,VILLAVIEJA,HUILA,7247.0,14.730233199944804,106.75,0.6663446943562854
41885,2014,0.2828282828282828,0.7878787878787878,0.0,0.04040404040404041,241.14141414141415,YAGUARÁ,HUILA,7588.0,0.3294675803900896,2.5,0.17738534528202424
41885,2015,0.208955223880597,0.664179104477612,0.0,0.06716417910447761,238.16417910447763,YAGUARÁ,HUILA,7624.0,1.3772298006295907,10.5,0.17615424973767052
41885,2016,0.1926605504587156,0.6422018348623854,0.0,0.0,252.80733944954127,YAGUARÁ,HUILA,7654.0,3.527567285079697,27.0,0.1740266527305984
41885,2017,0.30952380952380953,0.6470588235294118,0.0,0.06896551724137931,236.4022988505747,YAGUARÁ,HUILA,7693.0,9.229169374756271,71.0,0.17028467437930586
41885,2018,0.26373626373626374,0.6444444444444445,0.0,0.0,249.31521739130434,YAGUARÁ,HUILA,7730.0,12.807244501940492,99.0,0.16934023285899094
41885,2019,0.47058823529411764,0.6197183098591549,0.0,0.0,253.05479452054794,YAGUARÁ,HUILA,7774.0,33.28402366863905,258.75,0.1682531515307435
44001,2014,0.4763779527559055,0.53037120359955,0.05061867266591676,0.17266591676040494,237.04443194600674,RIOHACHA,LA GUAJIRA,162988.0,77.47809654698506,12628.0,0.3197842785971973
44001,2015,0.5136668385765859,0.5317173800928313,0.23223480947476827,0.16374871266735325,233.39855818743564,RIOHACHA,LA GUAJIRA,167339.0,90.02085586743078,15064.0,0.32497505064569526
44001,2016,0.45486636409480585,0.5083207261724659,0.27332324760463944,0.1714573877962683,242.19919314170448,RIOHACHA,LA GUAJIRA,172716.0,87.77704439658167,15160.5,0.329338335765071
44001,2017,0.555673947789025,0.5461970393057682,0.2880161127895267,0.1797583081570997,243.41137965760322,RIOHACHA,LA GUAJIRA,179044.0,94.39579097875382,16901.0,0.33193516677464757
44001,2018,0.5377019748653501,0.5109020949123557,0.31703341483292585,0.17237163814180928,232.19274653626732,RIOHACHA,LA GUAJIRA,188014.0,101.57355303328475,19097.25,0.3292893082430032
44001,2019,0.5619570187471422,0.4787000439174352,0.34625105307497894,0.18576242628475148,230.05223251895535,RIOHACHA,LA GUAJIRA,195747.0,104.66571646053323,20488.0,0.2960351882787476
44035,2014,0.18877551020408162,0.2755102040816326,0.03571428571428571,0.0,221.83163265306123,ALBANIA,LA GUAJIRA,22751.0,37.756582128258096,859.0,0.5748758296338623
44035,2015,0.25405405405405407,0.32432432432432434,0.2756756756756757,0.16216216216216217,241.12972972972972,ALBANIA,LA GUAJIRA,24047.0,38.86139643198736,934.5,0.5559113402919283
44035,2016,0.20817843866171004,0.24535315985130113,0.2936802973977695,0.11895910780669144,236.33828996282529,ALBANIA,LA GUAJIRA,25843.0,33.76156019038037,872.5,0.5213790968540805
44035,2017,0.3087248322147651,0.36482084690553745,0.3166144200626959,0.07523510971786834,217.76175548589342,ALBANIA,LA GUAJIRA,27554.0,35.185454017565505,969.5,0.48555563620526965
44035,2018,0.356401384083045,0.3660130718954248,0.31343283582089554,0.15223880597014924,221.34925373134328,ALBANIA,LA GUAJIRA,29148.0,35.679978043090436,1040.0,0.4585220255249074
44035,2019,0.33689839572192515,0.31842105263157894,0.32727272727272727,0.12207792207792208,212.82597402597403,ALBANIA,LA GUAJIRA,30848.0,38.39795124481328,1184.5,0.43587914937759337
44078,2014,0.2018348623853211,0.40978593272171254,0.07951070336391437,0.09785932721712538,228.23853211009174,BARRANCAS,LA GUAJIRA,30651.0,4.534925451045643,139.0,0.5461159505399498
44078,2015,0.12605042016806722,0.3333333333333333,0.11204481792717087,0.0896358543417367,222.10364145658264,BARRANCAS,LA GUAJIRA,31638.0,17.652822555155193,558.5,0.551994437069347
44078,2016,0.11989795918367346,0.25510204081632654,0.11734693877551021,0.07142857142857142,221.7219387755102,BARRANCAS,LA GUAJIRA,32804.0,19.677478356298014,645.5,0.5571271796122425
44078,2017,0.3125,0.4152542372881356,0.0718232044198895,0.06077348066298342,217.7292817679558,BARRANCAS,LA GUAJIRA,34124.0,21.509787832610478,734.0,0.5603094596178643
44078,2018,0.33678756476683935,0.45885286783042395,0.07042253521126761,0.09624413145539906,214.92723004694835,BARRANCAS,LA GUAJIRA,35743.0,22.437959880256273,802.0,0.5574518087457684
44078,2019,0.3007915567282322,0.3675,0.14108910891089108,0.06683168316831684,207.00247524752476,BARRANCAS,LA GUAJIRA,37170.0,22.92171105730428,852.0,0.5349744417541028
44090,2014,0.10096153846153846,0.3125,0.057692307692307696,0.0,222.85576923076923,DIBULLA,LA GUAJIRA,27674.0,0.36135000361350006,10.0,0.8580978535809786
44090,2015,0.11731843575418995,0.2569832402234637,0.1564245810055866,0.0,216.6368715083799,DIBULLA,LA GUAJIRA,29264.0,0.5638326954620011,16.5,0.8602720065609623
44090,2016,0.07894736842105263,0.2412280701754386,0.15350877192982457,0.0,217.12280701754386,DIBULLA,LA GUAJIRA,31496.0,0.6191262382524765,19.5,0.8642684785369571
44090,2017,0.19095477386934673,0.32211538461538464,0.04716981132075472,0.0,226.53301886792454,DIBULLA,LA GUAJIRA,34502.0,0.6811199350762275,23.5,0.8687902150599965
44090,2018,0.1875,0.2815126050420168,0.23577235772357724,0.0,214.1219512195122,DIBULLA,LA GUAJIRA,37740.0,2.073396926338103,78.25,0.8705882352941177
44090,2019,0.11557788944723618,0.24752475247524752,0.024509803921568627,0.0,216.72058823529412,DIBULLA,LA GUAJIRA,40051.0,1.2608923622381463,50.5,0.865846046290979
44098,2014,0.024390243902439025,0.14634146341463414,0.1951219512195122,0.0,209.97560975609755,DISTRACCIÓN,LA GUAJIRA,12205.0,0.5325686194182712,6.5,0.6438344940598115
44098,2015,0.025,0.05,0.0625,0.0,211.65,DISTRACCIÓN,LA GUAJIRA,11998.0,6.667777962993832,80.0,0.6168528088014669
44098,2016,0.11570247933884298,0.1652892561983471,0.23140495867768596,0.0,222.8595041322314,DISTRACCIÓN,LA GUAJIRA,12088.0,11.829913964262078,143.0,0.589427531436135
44098,2017,0.29473684210526313,0.4387755102040816,0.08823529411764706,0.0,221.94117647058823,DISTRACCIÓN,LA GUAJIRA,12462.0,16.490129995185363,205.5,0.56724442304606
44098,2018,0.2288135593220339,0.33064516129032256,0.2558139534883721,0.0,205.94573643410854,DISTRACCIÓN,LA GUAJIRA,13016.0,19.32237246465888,251.5,0.548939766441303
44098,2019,0.18811881188118812,0.28846153846153844,0.17272727272727273,0.0,200.9090909090909,DISTRACCIÓN,LA GUAJIRA,13706.0,21.742302641179045,298.0,0.5292572595943382
44110,2014,0.1276595744680851,0.5957446808510638,0.48936170212765956,0.0,233.53191489361703,EL MOLINO,LA GUAJIRA,7814.0,0.575889429229588,4.5,0.2828256974660865
44110,2015,0.12962962962962962,0.4444444444444444,0.018518518518518517,0.0,224.03703703703704,EL MOLINO,LA GUAJIRA,7829.0,0.8941116362242942,7.0,0.26925533273725893
44110,2016,0.041666666666666664,0.3333333333333333,0.020833333333333332,0.0,238.16666666666666,EL MOLINO,LA GUAJIRA,7655.0,1.371652514696277,10.5,0.23383409536250815
44110,2017,0.225,0.375,0.05,0.0,240.55,EL MOLINO,LA GUAJIRA,7307.0,1.984398521965239,14.5,0.1714794033118927
44110,2018,0.23076923076923078,0.34146341463414637,0.14634146341463414,0.0,228.14634146341464,EL MOLINO,LA GUAJIRA,7185.0,1.1830201809324983,8.5,0.1116214335421016
44110,2019,0.3333333333333333,0.3953488372093023,0.022727272727272728,0.0,222.95454545454547,EL MOLINO,LA GUAJIRA,7574.0,0.8581991021917085,6.5,0.0790863480327436
44279,2014,0.22391304347826088,0.34782608695652173,0.02391304347826087,0.12173913043478261,240.05217391304348,FONSECA,LA GUAJIRA,41061.0,33.53547161540148,1377.0,0.23365237086286256
44279,2015,0.2649122807017544,0.4298245614035088,0.06491228070175438,0.10350877192982456,234.01754385964912,FONSECA,LA GUAJIRA,41799.0,40.012918969353336,1672.5,0.2331873968276753
44279,2016,0.22823984526112184,0.4410058027079304,0.10058027079303675,0.07156673114119923,238.3558994197292,FONSECA,LA GUAJIRA,42362.0,40.720457013361035,1725.0,0.2241867711628346
44279,2017,0.4267515923566879,0.453416149068323,0.08453608247422681,0.10927835051546392,240.62680412371134,FONSECA,LA GUAJIRA,42434.0,47.50907291322996,2016.0,0.20059386341141539
44279,2018,0.38173302107728335,0.4781659388646288,0.06557377049180328,0.0778688524590164,229.26844262295083,FONSECA,LA GUAJIRA,42772.0,59.20345085569999,2532.25,0.16407930421771252
44279,2019,0.35390946502057613,0.3699421965317919,0.08133086876155268,0.10536044362292052,223.634011090573,FONSECA,LA GUAJIRA,43728.0,76.56421514818881,3348.0,0.13332418587632638
44378,2014,0.2358490566037736,0.4481132075471698,0.0,0.16037735849056603,221.85377358490567,HATONUEVO,LA GUAJIRA,16860.0,0.3262158956109134,5.5,0.431791221826809
44378,2015,0.135678391959799,0.3316582914572864,0.23115577889447236,0.19095477386934673,220.33165829145727,HATONUEVO,LA GUAJIRA,17452.0,6.990602796241118,122.0,0.43387577355030943
44378,2016,0.11336032388663968,0.27125506072874495,0.41295546558704455,0.11740890688259109,213.99595141700405,HATONUEVO,LA GUAJIRA,18240.0,16.337719298245613,298.0,0.42949561403508774
44378,2017,0.3352601156069364,0.4756756756756757,0.36363636363636365,0.13903743315508021,221.98930481283423,HATONUEVO,LA GUAJIRA,19083.0,24.629251165959232,470.0,0.42068857097940576
44378,2018,0.3036649214659686,0.4187192118226601,0.43601895734597157,0.08530805687203792,211.71090047393366,HATONUEVO,LA GUAJIRA,20044.0,32.02953502294951,642.0,0.4060566753143085
44378,2019,0.34156378600823045,0.35714285714285715,0.2878787878787879,0.07954545454545454,201.7840909090909,HATONUEVO,LA GUAJIRA,21151.0,38.591555954801194,816.25,0.3827715001654768
44420,2014,0.3333333333333333,0.4166666666666667,0.0,0.0,231.06666666666666,LA JAGUA DEL PILAR,LA GUAJIRA,3009.0,0.8308408109006314,2.5,0.3692256563642406
